FID,ID,X,Y,Z,Z2,Cluster,Edge,Z_Value,Z_Value99,Z_Value90,Z_Value90_50,Z_Value95,Z2_Value,Z2_Value90,Z2_Value90_50,X_Value,X_Value90,X_Value95,Y_Value90,X_2x,X_11x,X_1x,X_09x,X_01x,X_2x_5c,X_11x_5c,X_1x_5c,X_09x_5c,X_01x_5c,X_180_1000,X_200_1111,X_190_1056,X_150_1000,X_200_1333,X_175_1167,X_100_1000,X_200_2000,X_150_1500,X_50_1000,X_200_4000,X_125_2500,X_120_1000,X_200_1667,X_160_1333,X_110_1000,X_200_1818,X_155_1409,X_90_1000,X_200_2222,X_145_1611,X_70_1000,X_200_2857,X_135_1929,X_80_1000,X_200_2500,X_140_1750,X_60_1000,X_200_3333,X_130_2167,X_40_1000,Y_8_200,X_200_5000,Y_40_1000,X_120_3000,Y_24_600,X_30_1000,Y_6_200,X_200_6667,Y_40_1333,X_115_3833,Y_23_767,X_20_1000,Y_4_200,X_200_10000,Y_40_2000,X_110_5500,Y_22_1100,X_10_1000,Y_2_200,X_200_20000,Y_40_4000,X_105_10500,Y_21_2100,X_200_1200,Y_40_160,X_200_800,Y_40_240,X_200_1400,Y_40_120,X_200_600,Y_40_280,X_200_1600,Y_40_80,X_200_400,Y_40_320,X_120_1200,Y_16_160,X_80_800,Y_24_240,X_140_1400,Y_12_120,X_60_600,Y_28_280,X_160_1600,Y_8_80,X_40_400,Y_32_320,X_12_1200,Y_2_160,X_8_800,Y_2_240,X_14_1400,Y_1_120,X_6_600,Y_3_280,X_16_1600,Y_1_80,X_4_400,Y_3_320,X_200_1300,Y_40_260,X_200_1500,Y_40_300,X_200_1100,Y_40_220,X_200_900,Y_40_180,X_200_700,Y_40_140,X_200_500,Y_40_100,X_13_1300,Y_3_260,X_15_1500,Y_3_300,X_11_1100,Y_2_220,X_9_900,Y_2_180,X_7_700,Y_1_140,X_5_500,Y_1_100,X_200_1000,Y_40_200,X_17_1700,X_18_1800,X_19_1900,X_20_2000,X_30_3000
219,220,1004.398993,201.6942718,0.95286579,0.928699962,5,0,1.65,1.649,1.775829763,1,1.649,5.283833538,1.775829763,1,970.2433246,1000,1000,201.3476516,2008.883436,1144.142255,1063.718875,940.9262187,101.0989055,2094.758048,1057.145758,1103.259165,930.2047182,126.0101192,743.0532379,985.670045,846.3243183,830.4464053,1411.303336,1073.377196,981.8419237,2062.807293,1480.02201,1128.297411,3964.094087,2549.326597,1040.355955,1309.670414,1147.972805,930.8622727,1757.301756,1041.306385,1080.793033,2404.447181,1509.327867,978.8042143,3030.572988,1766.262342,998.6198283,2590.175301,1828.02234,849.6249003,3411.320372,2448.80411,977.7609426,214.2874048,4861.550814,951.2532704,3097.046635,612.5045732,969.1721397,193.7228127,7118.760329,1301.090313,3853.632509,794.2419918,1023.818469,197.1003632,9946.918951,1964.113495,5363.795092,1106.950946,1016.00905,201.7654766,20005.62115,4000.581999,10400.71763,2078.053893,1108.030452,184.9460744,860.1872548,289.6819758,1056.163706,58.05390054,891.9817138,306.4134202,1603.910504,172.0089135,471.9607234,313.6840995,1213.712191,172.8713219,931.4248783,244.2212983,1206.998439,136.1115525,575.768327,301.8761036,1640.438959,88.1083906,423.7663683,344.0498404,1199.988495,162.7874559,795.0137388,240.1223182,1412.611689,118.7279363,594.838767,281.9014333,1608.854052,81.7558757,393.1271486,317.0671186,973.4301602,237.9398071,1156.522226,277.0448503,1349.22802,223.0052487,901.6070986,115.5668901,553.1355349,131.1288546,505.5817127,181.5250216,1298.712913,259.6297983,1496.609429,299.6006998,1100.466222,219.3957634,892.8585869,179.7146019,703.6383491,139.917352,493.3288131,101.8043982,1064.131343,213.1707348,1732.883917,1774.916242,1931.302425,2015.682197,3001.82878
220,221,1013.474356,199.4841581,0.91187505,2.620179647,5,1,1.65,1.649,1.775829763,1,1.649,1.634971303,1.775829763,1,956.0699055,1000,1000,201.5370539,1993.309518,1119.514797,1120.652162,894.0204676,76.11961186,1958.823999,1171.44602,1137.663725,892.2245041,114.937097,827.6100426,1192.04143,1093.655933,897.4491457,1482.587338,1047.602827,878.8779006,1699.488777,1199.74291,951.7226818,3859.027766,2491.893409,918.0471483,1692.540314,1475.508255,960.7209577,1862.273093,1495.643117,944.0725604,2575.133121,1934.972369,1086.759513,3084.69651,1863.197676,976.6385812,2446.827154,1653.167964,1004.840279,3586.68639,2217.939589,884.0854974,187.0923329,4960.209316,956.3014827,2909.521391,599.4713712,987.5111243,203.6716389,6519.027331,1416.547242,3969.967211,779.6649623,990.7180517,205.1003577,9612.737489,2040.993379,5573.796733,1101.198228,995.7447391,202.1383294,19754.56334,4029.6523,10467.10333,2136.410981,459.7193208,149.6060429,594.4586829,182.4002291,1233.770421,120.8172447,774.2986273,283.3811451,1984.412553,43.08795288,352.6911651,285.0168212,1141.7001,169.6894327,821.9374486,256.088909,1306.281516,117.8899988,477.4640156,322.5391988,1443.730457,86.45108899,401.0753798,286.1778022,1203.457919,158.39405,813.6509807,239.1621333,1383.101233,119.2482561,592.3872264,279.8576183,1624.977245,80.30827061,399.596495,325.310821,1707.039725,261.2724754,1672.877773,269.8246168,1293.330068,256.6686895,615.2998428,184.5277235,764.7013911,236.1197941,483.544098,217.501673,1297.378224,265.6962949,1513.455566,302.7048585,1101.870283,220.183752,910.1857821,183.6529116,703.9358181,139.5316297,498.1431526,100.6043986,1167.691955,211.1817048,1711.904494,1778.416065,1920.614047,2005.481157,3003.365857
221,222,804.2284382,204.032422,0.236683608,0.164451171,0,0,1.88730859,1.88730859,1.88730859,1.88730859,1.88730859,0.143009051,0.143009051,0.143009051,1038.063028,1038.063028,1038.063028,204.032422,740.6325871,1452.564342,875.6034123,832.7399851,1134.095244,842.9894055,1086.82801,1073.968408,724.2656977,951.576691,708.3882763,1074.974724,748.0176538,1040.156565,1062.740114,1012.632024,1018.321958,1263.845258,862.5126947,929.1021544,1245.191486,1159.630244,945.6782814,1042.685054,951.2411691,1092.458218,838.7036189,1060.331563,1422.31469,1037.336242,650.2654566,1054.442421,1139.565716,1185.945628,1111.09988,1275.709718,1011.457095,617.9668959,1035.703851,937.9433733,942.8900849,169.2916649,919.667535,134.2675603,1147.15678,155.065085,987.2924542,212.5858874,1438.113871,247.9051808,1205.619996,207.0990516,930.942719,231.7146094,290.2458182,167.7001144,1329.852095,254.751954,1154.10518,283.4507978,849.1222164,214.9969641,935.8614029,205.4742144,1232.399837,206.8244827,1122.404718,186.7780749,997.0065791,219.1420326,1143.50049,198.9552458,928.5304159,168.5146019,827.8841506,131.5022326,1246.72173,291.6623779,1569.122068,242.7731932,1374.070553,198.7481846,1078.482777,197.9287416,997.6830745,189.5217316,1112.936843,168.5744384,1120.322733,194.0996157,972.9526563,188.9655622,858.1094823,122.695422,1152.083552,169.1288157,1273.347555,187.6775686,855.584489,192.5838141,626.0840032,197.9823251,803.8012085,200.089466,1028.542395,217.078896,1225.669006,185.7781929,857.4197461,168.0923987,908.223168,189.7239363,1004.882402,182.8046477,1152.630356,201.4468513,858.7380793,211.3434211,1311.107232,224.1062893,954.0643789,191.2311714,918.1771315,183.466481,728.2662603,216.4064035,858.7380793,858.7380793,858.7380793,858.7380793,858.7380793
222,223,1517.123138,202.6860246,0.958346821,0.32750193,2,1,1.65,1.649,1.775829763,1,1.649,0.139302889,3.6,3.6,1466.94278,1256,1329,202.6860246,2011.072613,1050.289445,972.7158615,871.8066415,131.7335664,1104.461749,1134.695281,1049.959171,1070.126209,812.2757649,1172.186874,1022.243564,1044.781344,832.782941,551.6144345,917.0776782,1221.444308,782.6518301,1133.581865,1189.877925,1233.074732,770.5981809,1082.366545,345.8025362,1029.565919,877.1316394,873.3323581,1188.057311,1316.063532,1368.856561,794.8080791,934.3995659,846.0037411,393.1297332,991.9714383,813.4123049,1032.415307,855.9200124,772.4332158,717.4417554,640.4674471,220.7653432,976.9164125,179.7861504,1166.488387,159.9893823,882.4707315,208.9243227,1158.667456,243.1371039,476.6838105,210.9278591,870.8887785,174.422936,805.5698903,193.4679305,1259.712434,221.9077722,1299.018712,160.003628,1038.689903,216.4667125,833.3250138,150.4428557,852.216762,249.8294781,938.5255637,129.2965227,1068.456121,117.8541272,979.319118,228.2933483,960.9808366,223.3815935,1217.917174,155.2941125,1103.627326,170.7976496,1231.715834,210.5641385,1160.241958,220.8342757,821.9026745,177.72371,860.2270828,189.8266507,1014.377522,165.3193129,914.7363037,208.6953646,578.6062669,279.5562806,993.8532995,225.9691354,1173.685982,245.9948649,840.6152154,173.1936343,913.4768962,236.7566987,1110.467729,203.6716629,1373.695943,143.9518094,1274.202107,142.2906613,1277.436464,224.8806725,995.0201424,186.527316,890.3230464,179.4366449,1221.659232,180.2681448,662.1843609,225.1024303,1458.457702,166.2352455,1074.127785,183.1757344,1179.723169,205.2714973,1258.637848,201.4546459,1064.545739,219.1382815,1458.457702,1458.457702,1458.457702,1458.457702,1458.457702
223,224,1516.341923,198.2681568,1.011382734,0.811597026,2,0,1.65,1.649,1.775829763,1,1.649,0.991532672,3.6,3.6,1376.666431,1256,1329,198.2681568,2086.975285,1076.835479,1083.395711,915.6089837,67.57307169,914.7314675,894.954201,1302.23145,1043.72074,1392.019855,453.8190597,701.8523862,765.2136113,423.4004008,1269.379792,982.2468163,933.7761496,1009.749194,1055.139761,766.3303349,693.5158136,897.663373,1387.176447,1036.515142,891.5314461,1003.423343,1166.995733,687.4380022,1137.965665,1075.93884,1199.236572,1342.342691,808.2873071,902.173244,1172.58078,1076.224528,854.8270394,949.3217796,1056.091891,1152.965271,1068.94544,151.7435814,1109.208623,273.5412876,875.7810304,247.5867967,870.3994569,195.3259446,1038.869481,280.3863708,671.5113816,248.7378447,1027.469744,264.6414937,1021.348643,192.9548966,638.6147358,145.9791814,904.6023546,166.8142953,1268.559317,234.9852813,1180.978677,186.3787847,1281.932105,219.1317522,1009.69675,258.3475249,780.4730522,251.4355861,688.1373821,200.0476794,1057.053966,225.5191368,799.8315032,279.7178812,1325.903346,153.6887031,994.4884783,211.7773064,1183.272121,195.7923666,813.8305481,193.0092791,718.2149387,177.3619666,1036.509969,154.2637866,963.4161033,202.4375252,1180.807861,196.6296088,911.460096,183.8302652,1103.683184,196.0645729,902.0962088,256.1446335,1281.991936,248.2920992,858.39244,97.27921788,1236.733921,199.4757073,835.7995893,202.1461921,1299.274303,239.5129402,1099.466189,186.0939705,913.4240177,156.2167157,1125.198227,244.808382,843.4570099,223.8631949,823.4137662,241.6593201,892.6181662,161.8332556,1375.563107,255.7862592,1320.636685,220.8870742,1276.806154,201.9137663,823.4137662,823.4137662,823.4137662,823.4137662,823.4137662
224,225,1505.620865,200.7973411,1.05375392,1.537987449,2,0,1.65,1.649,1.775829763,1,1.649,0.22413946,3.6,3.6,1495.477736,1256,1329,200.7973411,2043.334255,1101.622653,984.4024187,934.6758456,93.50126421,1104.264273,1030.281722,1095.190669,1176.008015,1029.724512,1055.059485,896.9354434,1215.956058,930.892317,1322.083878,495.6319352,1386.94624,1141.478804,1255.843098,1396.860966,1442.528399,1267.847111,890.5077651,977.2461521,1183.200425,783.5030581,839.4191764,551.9761773,649.870476,797.5217509,1161.948804,740.883257,1142.961289,1153.092393,1158.443485,1099.338594,1080.61911,788.0364933,871.5315974,976.6764865,1009.763533,224.6461924,830.4402549,223.293951,956.9850903,189.7718095,1188.182604,232.5867301,1150.369301,187.7277783,1227.115609,198.9554719,1082.730425,240.3829739,870.0765124,160.4663605,952.3294391,231.4121222,931.255428,165.744694,857.6304946,214.5615216,847.7312374,117.364129,1037.580327,183.1702682,1092.381909,214.6208682,1263.617532,207.0487987,972.194814,108.4976612,781.0668279,184.3477225,823.0892059,166.0734269,1131.213796,214.093423,879.666477,270.4121204,1228.703321,217.2947431,1191.812999,208.2317837,1112.237581,206.9808337,814.0600433,242.0225415,1182.256984,195.5972412,555.4024747,158.3365653,859.807365,205.1808434,681.8245549,257.5884844,943.8311985,167.4652612,1205.626646,187.2613142,1216.02832,192.6476317,1274.286824,160.0303193,729.6453709,197.7799944,1432.67665,207.4310178,996.9596251,252.94852,1113.827951,203.9564557,1301.262703,241.0594475,998.4851403,191.4328083,1511.415945,185.0837654,1150.720016,127.000925,697.4076443,151.5288794,688.5846595,213.1226149,1236.169686,178.540716,1511.415945,1511.415945,1511.415945,1511.415945,1511.415945
225,226,1502.489689,201.3476516,1.056306824,0.259896368,2,0,1.65,1.649,1.775829763,1,1.649,1.732314485,3.6,3.6,1552.67458,1256,1329,201.3476516,2018.047655,1112.108581,1058.061066,825.4887429,81.18272797,1054.410715,845.2675451,808.7261553,1054.611099,872.6759385,1091.484165,685.5783119,649.0829803,838.9007097,1246.771288,1213.400687,961.7042081,1135.228211,847.2970185,764.8071976,750.8435032,1111.097265,818.9525439,975.6016467,1132.211697,1279.764984,966.5869196,890.6554647,1177.016703,1016.821406,1133.836909,886.1017819,807.6181669,1157.678005,1157.478017,1082.131114,808.7239231,993.9238363,1059.913683,865.7322632,1086.36689,154.4556975,857.6033066,228.4512492,1119.645587,167.6363718,971.1238867,203.9113452,1092.472017,110.9348905,820.4146462,209.5321282,848.186693,156.4214891,1238.823143,150.2306405,1043.229521,245.884623,955.2025688,228.8897523,1032.204942,205.765642,1023.282495,152.3165805,1138.42771,171.5129615,782.5545463,240.0180572,1008.90006,252.3160825,647.9255129,247.3496237,726.9064581,122.2562401,1042.136188,164.7554483,826.5541299,189.5110046,748.1468498,236.194819,1143.105099,246.6393846,1046.916469,169.5314398,1111.656006,234.400369,1016.345784,167.4085923,733.8401633,148.8162191,1054.653737,206.6749412,1131.546971,213.1598014,868.6287059,193.6902638,876.2919865,129.665894,935.5114842,239.0948166,1253.506853,217.3942699,879.7402364,231.045907,940.1728955,169.9812409,1157.924341,161.985378,1078.190643,213.4040007,837.6624875,173.1143511,986.1690758,219.1610513,860.6868459,235.3101455,670.7865001,174.1595785,878.945836,175.0800236,1369.026855,217.3830299,1245.191984,167.112991,1189.477389,166.6539281,670.7865001,670.7865001,670.7865001,670.7865001,670.7865001
226,227,1500.434512,201.5370539,0.919503839,0.238406333,2,1,1.65,1.649,1.775829763,1,1.649,1.985694249,3.6,3.6,1483.79224,1256,1329,201.5370539,2018.4724,1125.92766,1123.636792,871.4854838,147.0422331,1170.345334,802.4077073,1005.43789,1150.550256,1410.343232,1187.463907,904.8041256,900.8107942,1025.224647,1200.42493,882.2107049,1360.954092,970.463542,1043.784891,792.2974489,972.844558,826.4250918,1119.896882,1007.573973,663.3303479,1306.065656,846.6954561,759.0645442,1021.689838,972.5857367,1087.911864,1017.790469,943.2615903,854.9100543,1040.49028,1189.147238,1040.626383,599.1579915,1069.044361,923.4886255,866.083656,199.2156427,1202.501354,227.6835762,1073.93029,128.079119,1285.528341,157.7054196,1270.254056,224.8664145,782.5458521,194.8241049,917.1899173,209.3119979,1000.209506,115.0922084,786.8446963,167.2376983,1163.930311,174.9048122,990.269644,180.4480685,1004.12537,218.212443,876.4376941,177.4705559,1083.560969,183.6521229,1061.442709,185.3439599,878.211391,184.5974424,566.4937947,286.0511836,1109.802538,242.6170041,613.714972,175.5432065,736.0810416,235.2958459,714.2300078,191.3572476,1370.354304,196.4360892,1333.504903,230.3645323,1111.559905,200.152268,1013.892484,109.4028875,711.4231254,204.9839463,1286.534126,188.9682094,914.5992615,209.2487689,997.746334,282.2018706,692.4801616,196.9300745,718.1066956,208.4539583,1151.232551,210.3511801,1013.158536,261.8750763,1088.387343,202.8658242,958.6512077,216.4937992,1162.568997,163.1057492,1305.671177,210.4868037,947.8615253,220.693593,852.4789683,170.1732806,997.3767241,249.3324723,741.7297439,231.4292113,1032.221552,215.4488796,962.2726654,106.8148866,852.4789683,852.4789683,852.4789683,852.4789683,852.4789683
227,228,1334.113458,158.9538949,0.173729996,0.322981991,0,0,0.72602717,0.72602717,0.72602717,0.72602717,0.72602717,2.279228843,2.279228843,2.279228843,1062.812604,1062.812604,1062.812604,158.9538949,872.3719813,801.4372921,1282.599915,966.4837154,1217.606716,953.5717175,634.0394867,1218.042356,894.2354295,1195.309771,1024.792715,1294.156131,1031.379846,938.4906046,1066.055647,989.2087037,1135.267002,1127.182048,1060.718212,965.992903,1123.89707,1039.669538,816.1258104,571.730326,983.1256652,798.9994013,911.7379369,805.1347993,680.0611549,1044.330258,792.8405167,1056.528537,1225.00983,1091.404953,646.9588397,776.8006423,1069.062573,1285.264633,1280.836783,1097.820752,1022.262798,235.5920579,1236.266523,207.3225832,889.561153,192.1761761,1067.40781,238.1616002,1159.613582,190.4920715,783.5144296,171.7420434,928.3784659,299.2621489,889.7910389,155.8210992,1220.312088,183.7304526,946.4164255,230.9881121,1089.007845,248.2399688,1082.318666,218.6270701,913.10438,185.0629914,883.5276208,156.403208,977.1039898,112.9992023,859.8536844,128.8764386,746.7269023,198.6879012,751.3042072,256.6515501,998.9572224,191.0765493,1082.582122,176.1085674,1292.175353,265.4866508,1260.534701,221.4412575,827.1527824,246.5061502,1258.300075,207.0758014,1146.947091,222.7968802,1180.151809,137.4875115,925.8259869,172.3906166,945.9079957,175.5374251,1105.274801,178.3673736,987.0427738,172.3838214,931.5922103,263.3990158,846.8201303,220.4567238,571.6646339,232.7146328,811.8752271,220.5313131,1246.256433,240.1754359,917.8499575,213.0082811,1104.934012,150.1445135,819.9554247,263.7902316,1458.566827,227.1576558,766.7676347,225.6126867,650.7456083,210.2995211,1151.796797,152.2827434,1401.589919,193.3867698,1458.566827,1458.566827,1458.566827,1458.566827,1458.566827
228,229,884.91276,265.6456926,0.534811026,0.5593641,0,0,1.23454774,1.23454774,1.23454774,1.23454774,1.23454774,1.203015551,1.203015551,1.203015551,801.5481589,801.5481589,801.5481589,265.6456926,940.697739,1096.952157,882.3285638,1036.57816,974.5773574,981.770149,1110.705824,842.0043188,1499.760395,1080.492449,1079.532659,717.7635841,966.9609302,1007.988852,1381.723902,779.2428534,1042.782275,796.684276,1004.35205,725.4321243,738.326227,1267.83628,869.5813165,1001.105815,811.3545983,926.7365408,1118.952862,960.6356525,1571.855453,1102.966268,891.8631041,972.1329064,705.8336919,1153.918674,622.9449301,1069.604388,1181.289674,1093.846721,827.6267314,1013.827819,867.0066214,168.7484327,1119.693486,162.6427782,773.9785665,99.96131596,1349.576959,232.5227224,1240.24083,211.2391318,879.8850094,235.4141763,1149.633212,182.2255573,1007.155118,201.9620903,1088.092185,194.9579294,1325.973366,179.3710583,839.8201701,215.7532232,747.7491382,186.3499615,913.901725,241.2001418,1151.211373,173.5061425,852.8628224,263.1086358,944.6428284,213.7119718,927.2911476,214.7248266,830.3190459,202.9352695,804.1388679,208.0969347,633.5397129,265.6280979,667.1840754,199.9146326,1165.312982,219.186667,1029.642892,221.5343578,835.7457719,189.2950391,1171.304482,204.0547449,590.1149976,136.4244547,872.8195619,156.5218511,850.616167,162.9101013,782.7440784,211.364946,1137.973241,259.1288357,863.696193,221.7282857,769.8931056,236.3982261,1168.978204,172.4316011,1131.689527,283.1372134,976.7743324,215.9306157,874.4663892,230.3361099,1101.255017,226.4440821,531.2125912,162.5947652,1385.228654,193.8500272,1110.458128,165.933148,998.587599,306.6214905,904.5712036,223.3334878,648.6451488,227.4742946,1385.228654,1385.228654,1385.228654,1385.228654,1385.228654
229,230,1018.745022,151.9174208,1.143022824,0.40417291,0,0,0.53008739,0.53008739,0.53008739,0.53008739,0.53008739,1.599921269,1.599921269,1.599921269,1369.117919,1369.117919,1369.117919,151.9174208,1102.065109,1231.491963,757.9703206,921.8193134,901.4058765,1051.789119,1315.854333,1147.450965,1256.705011,1091.348696,1061.53565,901.7731259,994.8043623,1108.173279,1114.087936,650.2211247,1022.245025,1141.106554,965.3745478,776.779937,985.797159,893.4876546,1133.602894,1037.9804,1348.578737,631.4433947,923.2611475,976.9375537,876.6122427,1212.37584,623.5756285,362.5362443,964.9447974,1036.271109,894.3915848,1081.244351,1044.032546,1306.330583,1082.526718,909.404226,931.5489328,184.4052963,921.2976174,184.7206985,739.0828297,183.3794757,946.7570894,223.4713292,974.760681,202.254933,1064.727922,174.0050183,816.8228502,133.3833724,962.7696436,150.4788656,1320.45329,311.7479173,699.9980874,255.3997056,1196.463517,197.1414385,980.7744514,221.9564757,978.1987265,258.0080537,855.5130165,199.2127329,1348.860419,182.9550914,925.9957829,218.1878246,923.1222354,176.8330108,1120.852234,153.7661907,1164.129313,134.1785493,1125.808543,220.3748849,957.486753,207.3899455,1205.640463,155.8072189,1080.475215,249.2057274,954.6152739,203.2902941,1050.964537,271.3812678,825.7852594,173.4317684,1063.419764,270.196482,678.0964502,328.9921155,982.1661064,139.2151099,939.1446822,156.2080007,585.8919004,220.210452,838.9210919,186.7133009,1019.954829,225.4286845,1275.365135,151.4098595,1083.90475,261.7766074,703.8182583,213.5108761,988.1443507,183.1642656,1197.940727,230.2925332,891.0204614,122.8078663,1358.904752,251.0930713,815.5533069,222.7565533,1038.436828,107.1742361,1048.722883,172.4180359,891.0204614,891.0204614,891.0204614,891.0204614,891.0204614
230,231,502.5589508,201.7810302,1.031946741,1.872629785,8,1,1.65,1.649,1.775829763,1,1.649,3.804883784,0.278,0.278,458.805203,744,671,197.9602682,1955.153953,1103.11087,1139.202256,943.7950865,95.15892064,937.8256863,561.425041,1032.519636,999.188617,912.0165438,915.1126248,977.8098049,680.2937934,893.4996557,1058.253206,703.7166939,1132.157723,574.4896076,1349.620403,1107.149513,854.7734183,965.8957449,794.425785,879.5879658,1105.47731,1029.342192,1238.444587,1126.869223,1084.494982,783.511741,1331.713515,883.5315681,1063.755047,1032.31776,1084.324061,977.6707714,662.0023685,788.8170458,1063.726357,1267.247433,843.614476,199.0351847,761.9568232,241.3611666,784.491506,159.3985251,861.1070904,256.3409401,1153.734341,234.2544428,1000.768751,152.5548778,722.4910547,241.9566975,1298.495152,248.9425403,1223.059916,208.0845818,1173.830312,193.2114554,981.7701868,246.9485597,1292.650015,211.3808284,884.3681029,202.9047674,498.726042,222.3452663,1241.866969,247.124417,1146.999786,199.9761266,1027.964173,142.593602,886.0579774,172.1771094,827.8208737,208.306338,1343.209934,110.2150835,1194.564372,249.4106424,755.8688099,242.4569119,1312.959208,185.9837265,1558.116444,190.7187483,1149.95965,259.0716809,1090.084259,215.7787027,1131.878492,212.0112318,981.6693995,211.4512667,1335.086774,275.4684845,1142.298537,200.8754193,890.0276737,140.098135,1212.435227,271.2000493,1178.584404,144.6164172,1280.498132,187.7091759,1108.081455,171.6022657,812.2758017,182.2251987,903.6980946,210.1028764,1123.448064,182.8587842,1043.707062,199.6001073,823.4924188,169.0558932,1125.870216,219.2372788,776.110073,228.8837277,819.903514,136.4492848,1043.707062,1043.707062,1043.707062,1043.707062,1043.707062
231,232,505.0662427,199.3072514,1.076678395,1.390437144,8,0,1.65,1.649,1.775829763,1,1.649,0.450831158,0.278,0.278,521.5187872,744,671,198.0116239,2096.915839,1152.099497,1039.818591,861.4428575,36.31650957,615.8178235,1025.147951,1013.557424,1202.048784,1054.587799,460.1060717,736.0169788,547.7277774,811.2675227,1143.073475,1235.314131,739.0245715,1132.869835,763.6874132,953.6587148,767.2361389,991.0113817,419.6125703,961.1232685,733.8980302,879.269717,883.0759273,1108.940249,1209.555648,968.998667,808.9459716,1019.97144,892.6773749,958.8789465,1397.731426,1081.559341,987.3273149,984.4727265,1061.335948,689.6661225,1058.052341,168.0519535,992.7903127,195.2893291,1542.658914,193.9349701,1058.629258,168.5052577,1003.482704,144.4229763,809.7744198,147.740405,1040.777336,133.3991528,1196.766393,213.4990754,1082.319794,151.0454373,1079.73305,159.6732465,804.2777966,203.2145593,1096.37893,169.9711259,704.9513029,140.2360097,807.8726521,163.7326746,1107.289252,279.8233009,1079.975079,178.5481981,1015.160144,180.0274103,995.3740758,129.1087465,902.9508481,240.8067938,1364.684595,264.6896948,1452.904692,130.9858165,921.3836078,172.9297268,842.8535995,185.1862956,1242.867418,253.7252504,968.1250402,168.6986136,795.5339982,292.8899509,964.3816562,206.7123354,1187.292989,204.4130906,1068.337581,211.0435407,612.4259917,275.3604246,925.2859596,240.9283419,870.792361,170.9445923,902.6358963,253.7944046,1124.230572,242.6798223,876.2290571,224.5948159,596.0686912,212.0635944,921.6339361,259.9628062,920.3819619,257.956614,1101.824695,156.7842206,1105.168014,130.8225016,1068.55574,183.1164237,1088.496673,305.8289925,969.4743434,226.9243712,1101.824695,1101.824695,1101.824695,1101.824695,1101.824695
